status,running-time,converged,first-run,variant-type,run-number,jvm-invocation,benchmark,label,machine
Warmup,1592,false,false,ortho,1,11,bloat,7->arrayset,m1
Warmup,1365,false,false,ortho,2,11,bloat,7->arrayset,m1
Warmup,1347,false,false,ortho,3,11,bloat,7->arrayset,m1
Warmup,1373,false,false,ortho,4,11,bloat,7->arrayset,m1
Steady-state,1336,true,false,ortho,5,11,bloat,7->arrayset,m1
Startup,2090,false,true,ortho,0,12,bloat,7->arrayset,m1
Warmup,1595,false,false,ortho,1,12,bloat,7->arrayset,m1
Warmup,1357,false,false,ortho,2,12,bloat,7->arrayset,m1
Warmup,1328,false,false,ortho,3,12,bloat,7->arrayset,m1
Warmup,1355,false,false,ortho,4,12,bloat,7->arrayset,m1
Steady-state,1298,true,false,ortho,5,12,bloat,7->arrayset,m1
Startup,2131,false,true,ortho,0,13,bloat,7->arrayset,m1
Warmup,1618,false,false,ortho,1,13,bloat,7->arrayset,m1
Warmup,1383,false,false,ortho,2,13,bloat,7->arrayset,m1
Warmup,1344,false,false,ortho,3,13,bloat,7->arrayset,m1
Warmup,1342,false,false,ortho,4,13,bloat,7->arrayset,m1
Steady-state,1349,true,false,ortho,5,13,bloat,7->arrayset,m1
Startup,2104,false,true,ortho,0,14,bloat,7->arrayset,m1
Warmup,1647,false,false,ortho,1,14,bloat,7->arrayset,m1
Warmup,1400,false,false,ortho,2,14,bloat,7->arrayset,m1
Warmup,1374,false,false,ortho,3,14,bloat,7->arrayset,m1
Warmup,1396,false,false,ortho,4,14,bloat,7->arrayset,m1
Steady-state,1349,true,false,ortho,5,14,bloat,7->arrayset,m1
Startup,2250,false,true,ortho,0,15,bloat,7->arrayset,m1
Warmup,1608,false,false,ortho,1,15,bloat,7->arrayset,m1
Warmup,1370,false,false,ortho,2,15,bloat,7->arrayset,m1
Warmup,1350,false,false,ortho,3,15,bloat,7->arrayset,m1
Warmup,1366,false,false,ortho,4,15,bloat,7->arrayset,m1
Steady-state,1339,true,false,ortho,5,15,bloat,7->arrayset,m1
Startup,2113,false,true,ortho,0,16,bloat,7->arrayset,m1
Warmup,1634,false,false,ortho,1,16,bloat,7->arrayset,m1
Warmup,1409,false,false,ortho,2,16,bloat,7->arrayset,m1
Warmup,1355,false,false,ortho,3,16,bloat,7->arrayset,m1
Warmup,1379,false,false,ortho,4,16,bloat,7->arrayset,m1
Steady-state,1336,true,false,ortho,5,16,bloat,7->arrayset,m1
Startup,2211,false,true,ortho,0,17,bloat,7->arrayset,m1
Warmup,1583,false,false,ortho,1,17,bloat,7->arrayset,m1
Warmup,1585,false,false,ortho,2,17,bloat,7->arrayset,m1
Warmup,1337,false,false,ortho,3,17,bloat,7->arrayset,m1
Warmup,1321,false,false,ortho,4,17,bloat,7->arrayset,m1
Warmup,1305,false,false,ortho,5,17,bloat,7->arrayset,m1
Steady-state,1321,true,false,ortho,6,17,bloat,7->arrayset,m1
Startup,2123,false,true,ortho,0,18,bloat,7->arrayset,m1
Warmup,1602,false,false,ortho,1,18,bloat,7->arrayset,m1
Warmup,1365,false,false,ortho,2,18,bloat,7->arrayset,m1
Warmup,1356,false,false,ortho,3,18,bloat,7->arrayset,m1
Warmup,1368,false,false,ortho,4,18,bloat,7->arrayset,m1
Steady-state,1326,true,false,ortho,5,18,bloat,7->arrayset,m1
Startup,2164,false,true,ortho,0,19,bloat,7->arrayset,m1
Warmup,1658,false,false,ortho,1,19,bloat,7->arrayset,m1
Warmup,1406,false,false,ortho,2,19,bloat,7->arrayset,m1
Warmup,1395,false,false,ortho,3,19,bloat,7->arrayset,m1
Warmup,1421,false,false,ortho,4,19,bloat,7->arrayset,m1
Steady-state,1375,true,false,ortho,5,19,bloat,7->arrayset,m1
Startup,2449,false,true,ortho,0,0,bloat,6->hasharraylist,m1
Warmup,1632,false,false,ortho,1,0,bloat,6->hasharraylist,m1
Warmup,1653,false,false,ortho,2,0,bloat,6->hasharraylist,m1
Warmup,1402,false,false,ortho,3,0,bloat,6->hasharraylist,m1
Warmup,1384,false,false,ortho,4,0,bloat,6->hasharraylist,m1
Warmup,1413,false,false,ortho,5,0,bloat,6->hasharraylist,m1
Steady-state,1402,true,false,ortho,6,0,bloat,6->hasharraylist,m1
Startup,2430,false,true,ortho,0,1,bloat,6->hasharraylist,m1
Warmup,1606,false,false,ortho,1,1,bloat,6->hasharraylist,m1
Warmup,1623,false,false,ortho,2,1,bloat,6->hasharraylist,m1
Warmup,1393,false,false,ortho,3,1,bloat,6->hasharraylist,m1
Warmup,1363,false,false,ortho,4,1,bloat,6->hasharraylist,m1
Warmup,1392,false,false,ortho,5,1,bloat,6->hasharraylist,m1
Steady-state,1379,true,false,ortho,6,1,bloat,6->hasharraylist,m1
Startup,2404,false,true,ortho,0,2,bloat,6->hasharraylist,m1
Warmup,1613,false,false,ortho,1,2,bloat,6->hasharraylist,m1
Warmup,1603,false,false,ortho,2,2,bloat,6->hasharraylist,m1
Warmup,1369,false,false,ortho,3,2,bloat,6->hasharraylist,m1
Warmup,1377,false,false,ortho,4,2,bloat,6->hasharraylist,m1
Warmup,1356,false,false,ortho,5,2,bloat,6->hasharraylist,m1
Steady-state,1341,true,false,ortho,6,2,bloat,6->hasharraylist,m1
Startup,2506,false,true,ortho,0,3,bloat,6->hasharraylist,m1
Warmup,1720,false,false,ortho,1,3,bloat,6->hasharraylist,m1
Warmup,1514,false,false,ortho,2,3,bloat,6->hasharraylist,m1
Warmup,1489,false,false,ortho,3,3,bloat,6->hasharraylist,m1
Warmup,1476,false,false,ortho,4,3,bloat,6->hasharraylist,m1
Steady-state,1471,true,false,ortho,5,3,bloat,6->hasharraylist,m1
Startup,2457,false,true,ortho,0,4,bloat,6->hasharraylist,m1
Warmup,1658,false,false,ortho,1,4,bloat,6->hasharraylist,m1
Warmup,1646,false,false,ortho,2,4,bloat,6->hasharraylist,m1
Warmup,1425,false,false,ortho,3,4,bloat,6->hasharraylist,m1
Warmup,1399,false,false,ortho,4,4,bloat,6->hasharraylist,m1
Warmup,1442,false,false,ortho,5,4,bloat,6->hasharraylist,m1
Steady-state,1421,true,false,ortho,6,4,bloat,6->hasharraylist,m1
Startup,2403,false,true,ortho,0,5,bloat,6->hasharraylist,m1
Warmup,1609,false,false,ortho,1,5,bloat,6->hasharraylist,m1
Warmup,1586,false,false,ortho,2,5,bloat,6->hasharraylist,m1
Warmup,1353,false,false,ortho,3,5,bloat,6->hasharraylist,m1
Warmup,1338,false,false,ortho,4,5,bloat,6->hasharraylist,m1
Warmup,1369,false,false,ortho,5,5,bloat,6->hasharraylist,m1
Steady-state,1356,true,false,ortho,6,5,bloat,6->hasharraylist,m1
Startup,2486,false,true,ortho,0,6,bloat,6->hasharraylist,m1
Warmup,1654,false,false,ortho,1,6,bloat,6->hasharraylist,m1
Warmup,1648,false,false,ortho,2,6,bloat,6->hasharraylist,m1
Warmup,1416,false,false,ortho,3,6,bloat,6->hasharraylist,m1
Warmup,1396,false,false,ortho,4,6,bloat,6->hasharraylist,m1
Warmup,1422,false,false,ortho,5,6,bloat,6->hasharraylist,m1
Steady-state,1415,true,false,ortho,6,6,bloat,6->hasharraylist,m1
Startup,2450,false,true,ortho,0,7,bloat,6->hasharraylist,m1
Warmup,1620,false,false,ortho,1,7,bloat,6->hasharraylist,m1
Warmup,1617,false,false,ortho,2,7,bloat,6->hasharraylist,m1
Warmup,1383,false,false,ortho,3,7,bloat,6->hasharraylist,m1
Warmup,1368,false,false,ortho,4,7,bloat,6->hasharraylist,m1
Warmup,1406,false,false,ortho,5,7,bloat,6->hasharraylist,m1
Steady-state,1395,true,false,ortho,6,7,bloat,6->hasharraylist,m1
Startup,2417,false,true,ortho,0,8,bloat,6->hasharraylist,m1
Warmup,1634,false,false,ortho,1,8,bloat,6->hasharraylist,m1
Warmup,1657,false,false,ortho,2,8,bloat,6->hasharraylist,m1
Warmup,1396,false,false,ortho,3,8,bloat,6->hasharraylist,m1
Warmup,1396,false,false,ortho,4,8,bloat,6->hasharraylist,m1
Warmup,1419,false,false,ortho,5,8,bloat,6->hasharraylist,m1
Steady-state,1407,true,false,ortho,6,8,bloat,6->hasharraylist,m1
Startup,2456,false,true,ortho,0,9,bloat,6->hasharraylist,m1
Warmup,1613,false,false,ortho,1,9,bloat,6->hasharraylist,m1
Warmup,1617,false,false,ortho,2,9,bloat,6->hasharraylist,m1
Warmup,1389,false,false,ortho,3,9,bloat,6->hasharraylist,m1
Warmup,1369,false,false,ortho,4,9,bloat,6->hasharraylist,m1
Warmup,1401,false,false,ortho,5,9,bloat,6->hasharraylist,m1
Steady-state,1385,true,false,ortho,6,9,bloat,6->hasharraylist,m1
Startup,2404,false,true,ortho,0,10,bloat,6->hasharraylist,m1
Warmup,1612,false,false,ortho,1,10,bloat,6->hasharraylist,m1
Warmup,1616,false,false,ortho,2,10,bloat,6->hasharraylist,m1
Warmup,1385,false,false,ortho,3,10,bloat,6->hasharraylist,m1
Warmup,1370,false,false,ortho,4,10,bloat,6->hasharraylist,m1
Warmup,1391,false,false,ortho,5,10,bloat,6->hasharraylist,m1
Steady-state,1382,true,false,ortho,6,10,bloat,6->hasharraylist,m1
Startup,2395,false,true,ortho,0,11,bloat,6->hasharraylist,m1
Warmup,1613,false,false,ortho,1,11,bloat,6->hasharraylist,m1
Warmup,1615,false,false,ortho,2,11,bloat,6->hasharraylist,m1
Warmup,1395,false,false,ortho,3,11,bloat,6->hasharraylist,m1
Warmup,1371,false,false,ortho,4,11,bloat,6->hasharraylist,m1
Warmup,1400,false,false,ortho,5,11,bloat,6->hasharraylist,m1
Steady-state,1375,true,false,ortho,6,11,bloat,6->hasharraylist,m1
Startup,2456,false,true,ortho,0,12,bloat,6->hasharraylist,m1
Warmup,1661,false,false,ortho,1,12,bloat,6->hasharraylist,m1
Warmup,1656,false,false,ortho,2,12,bloat,6->hasharraylist,m1
Warmup,1428,false,false,ortho,3,12,bloat,6->hasharraylist,m1
Warmup,1413,false,false,ortho,4,12,bloat,6->hasharraylist,m1
Warmup,1439,false,false,ortho,5,12,bloat,6->hasharraylist,m1
Steady-state,1432,true,false,ortho,6,12,bloat,6->hasharraylist,m1
Startup,2487,false,true,ortho,0,13,bloat,6->hasharraylist,m1
Warmup,1706,false,false,ortho,1,13,bloat,6->hasharraylist,m1
Warmup,1678,false,false,ortho,2,13,bloat,6->hasharraylist,m1
Warmup,1441,false,false,ortho,3,13,bloat,6->hasharraylist,m1
Warmup,1432,false,false,ortho,4,13,bloat,6->hasharraylist,m1
Warmup,1423,false,false,ortho,5,13,bloat,6->hasharraylist,m1
Steady-state,1390,true,false,ortho,6,13,bloat,6->hasharraylist,m1
Startup,2426,false,true,ortho,0,14,bloat,6->hasharraylist,m1
Warmup,1614,false,false,ortho,1,14,bloat,6->hasharraylist,m1
Warmup,1634,false,false,ortho,2,14,bloat,6->hasharraylist,m1
Warmup,1408,false,false,ortho,3,14,bloat,6->hasharraylist,m1
Warmup,1390,false,false,ortho,4,14,bloat,6->hasharraylist,m1
Warmup,1410,false,false,ortho,5,14,bloat,6->hasharraylist,m1
Steady-state,1417,true,false,ortho,6,14,bloat,6->hasharraylist,m1
Startup,2433,false,true,ortho,0,15,bloat,6->hasharraylist,m1
Warmup,1637,false,false,ortho,1,15,bloat,6->hasharraylist,m1
Warmup,1661,false,false,ortho,2,15,bloat,6->hasharraylist,m1
Warmup,1402,false,false,ortho,3,15,bloat,6->hasharraylist,m1
Warmup,1401,false,false,ortho,4,15,bloat,6->hasharraylist,m1
Warmup,1386,false,false,ortho,5,15,bloat,6->hasharraylist,m1
Steady-state,1364,true,false,ortho,6,15,bloat,6->hasharraylist,m1
Startup,2464,false,true,ortho,0,16,bloat,6->hasharraylist,m1
Warmup,1659,false,false,ortho,1,16,bloat,6->hasharraylist,m1
Warmup,1639,false,false,ortho,2,16,bloat,6->hasharraylist,m1
Warmup,1394,false,false,ortho,3,16,bloat,6->hasharraylist,m1
Warmup,1361,false,false,ortho,4,16,bloat,6->hasharraylist,m1
Warmup,1360,false,false,ortho,5,16,bloat,6->hasharraylist,m1
Steady-state,1357,true,false,ortho,6,16,bloat,6->hasharraylist,m1
Startup,2395,false,true,ortho,0,17,bloat,6->hasharraylist,m1
Warmup,1611,false,false,ortho,1,17,bloat,6->hasharraylist,m1
Warmup,1594,false,false,ortho,2,17,bloat,6->hasharraylist,m1
Warmup,1368,false,false,ortho,3,17,bloat,6->hasharraylist,m1
Warmup,1375,false,false,ortho,4,17,bloat,6->hasharraylist,m1
Warmup,1381,false,false,ortho,5,17,bloat,6->hasharraylist,m1
Steady-state,1335,true,false,ortho,6,17,bloat,6->hasharraylist,m1
Startup,2384,false,true,ortho,0,18,bloat,6->hasharraylist,m1
Warmup,1577,false,false,ortho,1,18,bloat,6->hasharraylist,m1
Warmup,1583,false,false,ortho,2,18,bloat,6->hasharraylist,m1
Warmup,1351,false,false,ortho,3,18,bloat,6->hasharraylist,m1
Warmup,1344,false,false,ortho,4,18,bloat,6->hasharraylist,m1
Warmup,1372,false,false,ortho,5,18,bloat,6->hasharraylist,m1
Steady-state,1357,true,false,ortho,6,18,bloat,6->hasharraylist,m1
Startup,2444,false,true,ortho,0,19,bloat,6->hasharraylist,m1
Warmup,1634,false,false,ortho,1,19,bloat,6->hasharraylist,m1
Warmup,1653,false,false,ortho,2,19,bloat,6->hasharraylist,m1
Warmup,1417,false,false,ortho,3,19,bloat,6->hasharraylist,m1
Warmup,1418,false,false,ortho,4,19,bloat,6->hasharraylist,m1
Warmup,1406,false,false,ortho,5,19,bloat,6->hasharraylist,m1
Steady-state,1377,true,false,ortho,6,19,bloat,6->hasharraylist,m1
Startup,2160,false,true,ortho,0,0,bloat,5->arrayset,m1
Warmup,1779,false,false,ortho,1,0,bloat,5->arrayset,m1
Warmup,1505,false,false,ortho,2,0,bloat,5->arrayset,m1
Warmup,1454,false,false,ortho,3,0,bloat,5->arrayset,m1
Warmup,1493,false,false,ortho,4,0,bloat,5->arrayset,m1
Steady-state,1475,true,false,ortho,5,0,bloat,5->arrayset,m1
Startup,2174,false,true,ortho,0,1,bloat,5->arrayset,m1
Warmup,1773,false,false,ortho,1,1,bloat,5->arrayset,m1
Warmup,1516,false,false,ortho,2,1,bloat,5->arrayset,m1
Warmup,1473,false,false,ortho,3,1,bloat,5->arrayset,m1
Warmup,1520,false,false,ortho,4,1,bloat,5->arrayset,m1
Steady-state,1505,true,false,ortho,5,1,bloat,5->arrayset,m1
Startup,2179,false,true,ortho,0,2,bloat,5->arrayset,m1
Warmup,1738,false,false,ortho,1,2,bloat,5->arrayset,m1
Warmup,1487,false,false,ortho,2,2,bloat,5->arrayset,m1
Warmup,1446,false,false,ortho,3,2,bloat,5->arrayset,m1
Warmup,1490,false,false,ortho,4,2,bloat,5->arrayset,m1
Steady-state,1469,true,false,ortho,5,2,bloat,5->arrayset,m1
Startup,2163,false,true,ortho,0,3,bloat,5->arrayset,m1
Warmup,1744,false,false,ortho,1,3,bloat,5->arrayset,m1
Warmup,1496,false,false,ortho,2,3,bloat,5->arrayset,m1
Warmup,1437,false,false,ortho,3,3,bloat,5->arrayset,m1
Warmup,1482,false,false,ortho,4,3,bloat,5->arrayset,m1
Steady-state,1461,true,false,ortho,5,3,bloat,5->arrayset,m1
Startup,2138,false,true,ortho,0,4,bloat,5->arrayset,m1
Warmup,1725,false,false,ortho,1,4,bloat,5->arrayset,m1
Warmup,1472,false,false,ortho,2,4,bloat,5->arrayset,m1
Warmup,1425,false,false,ortho,3,4,bloat,5->arrayset,m1
Warmup,1462,false,false,ortho,4,4,bloat,5->arrayset,m1
Steady-state,1454,true,false,ortho,5,4,bloat,5->arrayset,m1
Startup,2162,false,true,ortho,0,5,bloat,5->arrayset,m1
Warmup,1765,false,false,ortho,1,5,bloat,5->arrayset,m1
Warmup,1498,false,false,ortho,2,5,bloat,5->arrayset,m1
Warmup,1485,false,false,ortho,3,5,bloat,5->arrayset,m1
Warmup,1478,false,false,ortho,4,5,bloat,5->arrayset,m1
Steady-state,1479,true,false,ortho,5,5,bloat,5->arrayset,m1
Startup,2205,false,true,ortho,0,6,bloat,5->arrayset,m1
Warmup,1711,false,false,ortho,1,6,bloat,5->arrayset,m1
Warmup,1476,false,false,ortho,2,6,bloat,5->arrayset,m1
Warmup,1442,false,false,ortho,3,6,bloat,5->arrayset,m1
Warmup,1477,false,false,ortho,4,6,bloat,5->arrayset,m1
Steady-state,1470,true,false,ortho,5,6,bloat,5->arrayset,m1
Startup,2190,false,true,ortho,0,7,bloat,5->arrayset,m1
Warmup,1779,false,false,ortho,1,7,bloat,5->arrayset,m1
Warmup,1518,false,false,ortho,2,7,bloat,5->arrayset,m1
Warmup,1452,false,false,ortho,3,7,bloat,5->arrayset,m1
Warmup,1491,false,false,ortho,4,7,bloat,5->arrayset,m1
Steady-state,1468,true,false,ortho,5,7,bloat,5->arrayset,m1
Startup,2166,false,true,ortho,0,8,bloat,5->arrayset,m1
Warmup,1777,false,false,ortho,1,8,bloat,5->arrayset,m1
Warmup,1537,false,false,ortho,2,8,bloat,5->arrayset,m1
Warmup,1480,false,false,ortho,3,8,bloat,5->arrayset,m1
Warmup,1518,false,false,ortho,4,8,bloat,5->arrayset,m1
Steady-state,1505,true,false,ortho,5,8,bloat,5->arrayset,m1
Startup,2207,false,true,ortho,0,9,bloat,5->arrayset,m1
Warmup,1724,false,false,ortho,1,9,bloat,5->arrayset,m1
Warmup,1459,false,false,ortho,2,9,bloat,5->arrayset,m1
Warmup,1415,false,false,ortho,3,9,bloat,5->arrayset,m1
Warmup,1446,false,false,ortho,4,9,bloat,5->arrayset,m1
Steady-state,1446,true,false,ortho,5,9,bloat,5->arrayset,m1
Startup,2210,false,true,ortho,0,10,bloat,5->arrayset,m1
Warmup,1752,false,false,ortho,1,10,bloat,5->arrayset,m1
Warmup,1516,false,false,ortho,2,10,bloat,5->arrayset,m1
Warmup,1501,false,false,ortho,3,10,bloat,5->arrayset,m1
Warmup,1499,false,false,ortho,4,10,bloat,5->arrayset,m1
Steady-state,1508,true,false,ortho,5,10,bloat,5->arrayset,m1
Startup,2185,false,true,ortho,0,11,bloat,5->arrayset,m1
Warmup,1746,false,false,ortho,1,11,bloat,5->arrayset,m1
Warmup,1489,false,false,ortho,2,11,bloat,5->arrayset,m1
Warmup,1446,false,false,ortho,3,11,bloat,5->arrayset,m1
Warmup,1484,false,false,ortho,4,11,bloat,5->arrayset,m1
Steady-state,1470,true,false,ortho,5,11,bloat,5->arrayset,m1
Startup,2163,false,true,ortho,0,12,bloat,5->arrayset,m1
Warmup,1750,false,false,ortho,1,12,bloat,5->arrayset,m1
Warmup,1494,false,false,ortho,2,12,bloat,5->arrayset,m1
Warmup,1454,false,false,ortho,3,12,bloat,5->arrayset,m1
Warmup,1492,false,false,ortho,4,12,bloat,5->arrayset,m1
Steady-state,1491,true,false,ortho,5,12,bloat,5->arrayset,m1
Startup,2177,false,true,ortho,0,13,bloat,5->arrayset,m1
Warmup,1728,false,false,ortho,1,13,bloat,5->arrayset,m1
Warmup,1510,false,false,ortho,2,13,bloat,5->arrayset,m1
Warmup,1450,false,false,ortho,3,13,bloat,5->arrayset,m1
Warmup,1487,false,false,ortho,4,13,bloat,5->arrayset,m1
Steady-state,1481,true,false,ortho,5,13,bloat,5->arrayset,m1
Startup,2165,false,true,ortho,0,14,bloat,5->arrayset,m1
Warmup,1755,false,false,ortho,1,14,bloat,5->arrayset,m1
Warmup,1503,false,false,ortho,2,14,bloat,5->arrayset,m1
Warmup,1484,false,false,ortho,3,14,bloat,5->arrayset,m1
Warmup,1478,false,false,ortho,4,14,bloat,5->arrayset,m1
Steady-state,1471,true,false,ortho,5,14,bloat,5->arrayset,m1
Startup,2126,false,true,ortho,0,15,bloat,5->arrayset,m1
Warmup,1710,false,false,ortho,1,15,bloat,5->arrayset,m1
Warmup,1450,false,false,ortho,2,15,bloat,5->arrayset,m1
Warmup,1407,false,false,ortho,3,15,bloat,5->arrayset,m1
Warmup,1455,false,false,ortho,4,15,bloat,5->arrayset,m1
Steady-state,1441,true,false,ortho,5,15,bloat,5->arrayset,m1
Startup,2153,false,true,ortho,0,16,bloat,5->arrayset,m1
Warmup,1670,false,false,ortho,1,16,bloat,5->arrayset,m1
Warmup,1455,false,false,ortho,2,16,bloat,5->arrayset,m1
Warmup,1409,false,false,ortho,3,16,bloat,5->arrayset,m1
Warmup,1445,false,false,ortho,4,16,bloat,5->arrayset,m1
Steady-state,1441,true,false,ortho,5,16,bloat,5->arrayset,m1
Startup,2140,false,true,ortho,0,17,bloat,5->arrayset,m1
Warmup,1747,false,false,ortho,1,17,bloat,5->arrayset,m1
Warmup,1476,false,false,ortho,2,17,bloat,5->arrayset,m1
Warmup,1416,false,false,ortho,3,17,bloat,5->arrayset,m1
Warmup,1448,false,false,ortho,4,17,bloat,5->arrayset,m1
Steady-state,1435,true,false,ortho,5,17,bloat,5->arrayset,m1
Startup,2196,false,true,ortho,0,18,bloat,5->arrayset,m1
Warmup,1801,false,false,ortho,1,18,bloat,5->arrayset,m1
Warmup,1528,false,false,ortho,2,18,bloat,5->arrayset,m1
Warmup,1476,false,false,ortho,3,18,bloat,5->arrayset,m1
Warmup,1525,false,false,ortho,4,18,bloat,5->arrayset,m1
Steady-state,1509,true,false,ortho,5,18,bloat,5->arrayset,m1
Startup,2166,false,true,ortho,0,19,bloat,5->arrayset,m1
Warmup,1758,false,false,ortho,1,19,bloat,5->arrayset,m1
Warmup,1504,false,false,ortho,2,19,bloat,5->arrayset,m1
Warmup,1456,false,false,ortho,3,19,bloat,5->arrayset,m1
Warmup,1497,false,false,ortho,4,19,bloat,5->arrayset,m1
Steady-state,1478,true,false,ortho,5,19,bloat,5->arrayset,m1
Startup,2120,false,true,ortho,0,0,bloat,4->arrayset,m1
Warmup,1611,false,false,ortho,1,0,bloat,4->arrayset,m1
Warmup,1351,false,false,ortho,2,0,bloat,4->arrayset,m1
Warmup,1306,false,false,ortho,3,0,bloat,4->arrayset,m1
Warmup,1337,false,false,ortho,4,0,bloat,4->arrayset,m1
Steady-state,1316,true,false,ortho,5,0,bloat,4->arrayset,m1
Startup,2130,false,true,ortho,0,1,bloat,4->arrayset,m1
Warmup,1658,false,false,ortho,1,1,bloat,4->arrayset,m1
Warmup,1410,false,false,ortho,2,1,bloat,4->arrayset,m1
Warmup,1355,false,false,ortho,3,1,bloat,4->arrayset,m1
Warmup,1373,false,false,ortho,4,1,bloat,4->arrayset,m1
Steady-state,1354,true,false,ortho,5,1,bloat,4->arrayset,m1
Startup,2139,false,true,ortho,0,2,bloat,4->arrayset,m1
Warmup,1675,false,false,ortho,1,2,bloat,4->arrayset,m1
Warmup,1408,false,false,ortho,2,2,bloat,4->arrayset,m1
Warmup,1375,false,false,ortho,3,2,bloat,4->arrayset,m1
Warmup,1390,false,false,ortho,4,2,bloat,4->arrayset,m1
Steady-state,1366,true,false,ortho,5,2,bloat,4->arrayset,m1
Startup,2130,false,true,ortho,0,3,bloat,4->arrayset,m1
Warmup,1671,false,false,ortho,1,3,bloat,4->arrayset,m1
Warmup,1373,false,false,ortho,2,3,bloat,4->arrayset,m1
Warmup,1321,false,false,ortho,3,3,bloat,4->arrayset,m1
Warmup,1355,false,false,ortho,4,3,bloat,4->arrayset,m1
Steady-state,1314,true,false,ortho,5,3,bloat,4->arrayset,m1
Startup,2142,false,true,ortho,0,4,bloat,4->arrayset,m1
Warmup,1603,false,false,ortho,1,4,bloat,4->arrayset,m1
Warmup,1368,false,false,ortho,2,4,bloat,4->arrayset,m1
Warmup,1328,false,false,ortho,3,4,bloat,4->arrayset,m1
Warmup,1345,false,false,ortho,4,4,bloat,4->arrayset,m1
Steady-state,1317,true,false,ortho,5,4,bloat,4->arrayset,m1
Startup,2108,false,true,ortho,0,5,bloat,4->arrayset,m1
Warmup,1581,false,false,ortho,1,5,bloat,4->arrayset,m1
Warmup,1489,false,false,ortho,2,5,bloat,4->arrayset,m1
Warmup,1302,false,false,ortho,3,5,bloat,4->arrayset,m1
Warmup,1320,false,false,ortho,4,5,bloat,4->arrayset,m1
Warmup,1297,false,false,ortho,5,5,bloat,4->arrayset,m1
Steady-state,1292,true,false,ortho,6,5,bloat,4->arrayset,m1
Startup,2123,false,true,ortho,0,6,bloat,4->arrayset,m1
Warmup,1653,false,false,ortho,1,6,bloat,4->arrayset,m1
Warmup,1404,false,false,ortho,2,6,bloat,4->arrayset,m1
Warmup,1361,false,false,ortho,3,6,bloat,4->arrayset,m1
Warmup,1397,false,false,ortho,4,6,bloat,4->arrayset,m1
Steady-state,1355,true,false,ortho,5,6,bloat,4->arrayset,m1
Startup,2165,false,true,ortho,0,7,bloat,4->arrayset,m1
Warmup,1679,false,false,ortho,1,7,bloat,4->arrayset,m1
Warmup,1422,false,false,ortho,2,7,bloat,4->arrayset,m1
Warmup,1378,false,false,ortho,3,7,bloat,4->arrayset,m1
Warmup,1393,false,false,ortho,4,7,bloat,4->arrayset,m1
Steady-state,1379,true,false,ortho,5,7,bloat,4->arrayset,m1
Startup,2100,false,true,ortho,0,8,bloat,4->arrayset,m1
Warmup,1588,false,false,ortho,1,8,bloat,4->arrayset,m1
Warmup,1579,false,false,ortho,2,8,bloat,4->arrayset,m1
Warmup,1294,false,false,ortho,3,8,bloat,4->arrayset,m1
Warmup,1321,false,false,ortho,4,8,bloat,4->arrayset,m1
Warmup,1290,false,false,ortho,5,8,bloat,4->arrayset,m1
Steady-state,1285,true,false,ortho,6,8,bloat,4->arrayset,m1
Startup,2146,false,true,ortho,0,9,bloat,4->arrayset,m1
Warmup,1611,false,false,ortho,1,9,bloat,4->arrayset,m1
Warmup,1631,false,false,ortho,2,9,bloat,4->arrayset,m1
Warmup,1351,false,false,ortho,3,9,bloat,4->arrayset,m1
Warmup,1368,false,false,ortho,4,9,bloat,4->arrayset,m1
Warmup,1336,false,false,ortho,5,9,bloat,4->arrayset,m1
Steady-state,1362,true,false,ortho,6,9,bloat,4->arrayset,m1
Startup,2125,false,true,ortho,0,10,bloat,4->arrayset,m1
Warmup,1667,false,false,ortho,1,10,bloat,4->arrayset,m1
Warmup,1418,false,false,ortho,2,10,bloat,4->arrayset,m1
Warmup,1382,false,false,ortho,3,10,bloat,4->arrayset,m1
Warmup,1390,false,false,ortho,4,10,bloat,4->arrayset,m1
Steady-state,1372,true,false,ortho,5,10,bloat,4->arrayset,m1
Startup,2082,false,true,ortho,0,11,bloat,4->arrayset,m1
Warmup,1636,false,false,ortho,1,11,bloat,4->arrayset,m1
Warmup,1397,false,false,ortho,2,11,bloat,4->arrayset,m1
Warmup,1336,false,false,ortho,3,11,bloat,4->arrayset,m1
Warmup,1360,false,false,ortho,4,11,bloat,4->arrayset,m1
Steady-state,1333,true,false,ortho,5,11,bloat,4->arrayset,m1
Startup,2120,false,true,ortho,0,12,bloat,4->arrayset,m1
Warmup,1648,false,false,ortho,1,12,bloat,4->arrayset,m1
Warmup,1397,false,false,ortho,2,12,bloat,4->arrayset,m1
Warmup,1351,false,false,ortho,3,12,bloat,4->arrayset,m1
Warmup,1372,false,false,ortho,4,12,bloat,4->arrayset,m1
Steady-state,1345,true,false,ortho,5,12,bloat,4->arrayset,m1
Startup,2145,false,true,ortho,0,13,bloat,4->arrayset,m1
Warmup,1618,false,false,ortho,1,13,bloat,4->arrayset,m1
Warmup,1634,false,false,ortho,2,13,bloat,4->arrayset,m1
Warmup,1358,false,false,ortho,3,13,bloat,4->arrayset,m1
Warmup,1376,false,false,ortho,4,13,bloat,4->arrayset,m1
Warmup,1361,false,false,ortho,5,13,bloat,4->arrayset,m1
Steady-state,1343,true,false,ortho,6,13,bloat,4->arrayset,m1
Startup,2092,false,true,ortho,0,14,bloat,4->arrayset,m1
